Name,Gender,Race,URL
Refr Quicksilver,Male,Dwarf,https://lotro-wiki.com/wiki/Refr_Quicksilver
Refugee,Male,Men,https://lotro-wiki.com/wiki/Refugee
Refugee,Male,Men,https://lotro-wiki.com/wiki/Refugee
Regina Judson,Female,Man,https://lotro-wiki.com/wiki/Regina_Judson
Reginald Sickleweed,Male,Man,https://lotro-wiki.com/wiki/Reginald_Sickleweed
Reginald Ward,Male,Man,https://lotro-wiki.com/wiki/Reginald_Ward
Reginald's Ward,Male,Man,https://lotro-wiki.com/wiki/Reginald%27s_Ward
Reginard Pickthorn,Male,Hobbit,https://lotro-wiki.com/wiki/Reginard_Pickthorn
Regin,Male,Dwarf,https://lotro-wiki.com/wiki/Regin
Register of Heroes,Male,Men,https://lotro-wiki.com/wiki/Register_of_Heroes
Reifnir,Male,Dwarf,https://lotro-wiki.com/wiki/Reifnir
Reimar,Male,Dwarf,https://lotro-wiki.com/wiki/Reimar
Reinn,Male,Dwarf,https://lotro-wiki.com/wiki/Reinn
Reithvald Red-ember,Male,Dwarf,https://lotro-wiki.com/wiki/Reithvald_Red-ember
Reithvald,Male,Men,https://lotro-wiki.com/wiki/Reithvald
Reko,Male,Earth-kin,https://lotro-wiki.com/wiki/Reko
Released Dire-horn,Male,Men,https://lotro-wiki.com/wiki/Released_Dire-horn
Relic-master,Male,Men,https://lotro-wiki.com/wiki/Relic-master
Relic-master,Male,Men,https://lotro-wiki.com/wiki/Relic-master
Relondir,Male,Elf,https://lotro-wiki.com/wiki/Relondir
Relorimel,Female,Elf,https://lotro-wiki.com/wiki/Relorimel
Remhir,Male,Man,https://lotro-wiki.com/wiki/Remhir
Remmenylf,Male,Elf,https://lotro-wiki.com/wiki/Remmenylf
Rendal,Male,Man,https://lotro-wiki.com/wiki/Rendal
Rendis,Female,Race of Man,https://lotro-wiki.com/wiki/Rendis
Renfaer,Male,Elf,https://lotro-wiki.com/wiki/Renfaer
Reniadir,Male,Man,https://lotro-wiki.com/wiki/Reniadir
Reniaril,Female,Race of Man,https://lotro-wiki.com/wiki/Reniaril
Reniolind,Male,Man,https://lotro-wiki.com/wiki/Reniolind
Rerir,Male,Dwarf,https://lotro-wiki.com/wiki/Rerir
Resident of the Harlond,Male,Race of Man,https://lotro-wiki.com/wiki/Resident_of_the_Harlond
Resident of the Harlond,Male,Race of Man,https://lotro-wiki.com/wiki/Resident_of_the_Harlond
Resistance Corruptions Trader,Male,Men,https://lotro-wiki.com/wiki/Resistance_Corruptions_Trader
Resting Ranger,Male,Men,https://lotro-wiki.com/wiki/Resting_Ranger
Resting Soldier,Male,Men,https://lotro-wiki.com/wiki/Resting_Soldier
Restless Dwarf,Male,Dwarf,https://lotro-wiki.com/wiki/Restless_Dwarf
Restless Shade,Male,Men,https://lotro-wiki.com/wiki/Restless_Shade
Rethvárd,Male,Dwarf,https://lotro-wiki.com/wiki/Rethv%C3%A1rd
Reveller,Male,Men,https://lotro-wiki.com/wiki/Reveller
Reveller,Male,Men,https://lotro-wiki.com/wiki/Reveller
Reykur,Male,Men,https://lotro-wiki.com/wiki/Reykur
Reyna Sweetgrass,Female,Man,https://lotro-wiki.com/wiki/Reyna_Sweetgrass
Reynold Potts,Male,Man,https://lotro-wiki.com/wiki/Reynold_Potts
Rhadrog,Male,Gondorian,https://lotro-wiki.com/wiki/Rhadrog
Rhawn Torlan,Female,Hobbit,https://lotro-wiki.com/wiki/Rhawn_Torlan
Rhedyn,Female,Man,https://lotro-wiki.com/wiki/Rhedyn
Rhiain,Female,Race of Men,https://lotro-wiki.com/wiki/Rhiain
Rhiangar,Female,Man,https://lotro-wiki.com/wiki/Rhiangar
Rhianu,Female,Man,https://lotro-wiki.com/wiki/Rhianu
Rhidden,Male,Men,https://lotro-wiki.com/wiki/Rhidden
Rhin,Male,Man,https://lotro-wiki.com/wiki/Rhin
Rhodri Blue-boots,Male,Dwarf,https://lotro-wiki.com/wiki/Rhodri_Blue-boots
Rhodri,Male,Man,https://lotro-wiki.com/wiki/Rhodri
Rhofin,Male,Man,https://lotro-wiki.com/wiki/Rhofin
Rhogrin,Male,Man,https://lotro-wiki.com/wiki/Rhogrin
Rhona,Female,Man,https://lotro-wiki.com/wiki/Rhona
Rhonwen,Female,Man,https://lotro-wiki.com/wiki/Rhonwen
Rhosun Turio,Female,Hobbit,https://lotro-wiki.com/wiki/Rhosun_Turio
Rhothlas,Male,Ent,https://lotro-wiki.com/wiki/Rhothlas
Rhovandis,Female,Elf,https://lotro-wiki.com/wiki/Rhovandis
Rhovendol,Male,Man,https://lotro-wiki.com/wiki/Rhovendol
Rhus Cornchúthur,Male,Hobbit,https://lotro-wiki.com/wiki/Rhus_Cornch%C3%BAthur
Rhus,Male,Man,https://lotro-wiki.com/wiki/Rhus
Rhúdon,Male,Man,https://lotro-wiki.com/wiki/Rh%C3%BAdon
Rhúnelleth,Female,Elf,https://lotro-wiki.com/wiki/Rh%C3%BAnelleth
Rhûd-pulo-Drât,Male,Man,https://lotro-wiki.com/wiki/Rh%C3%BBd-pulo-Dr%C3%A2t
Rider of the Eorlsfolk,Male,Men,https://lotro-wiki.com/wiki/Rider_of_the_Eorlsfolk
Rider of the Helmsfolk,Male,Men,https://lotro-wiki.com/wiki/Rider_of_the_Helmsfolk
Rider of the Kingsfolk,Male,Men,https://lotro-wiki.com/wiki/Rider_of_the_Kingsfolk
Riderch,Male,Man,https://lotro-wiki.com/wiki/Riderch
Rikitsa,Female,Man,https://lotro-wiki.com/wiki/Rikitsa
Rikolf the Elder,Male,Race of Men,https://lotro-wiki.com/wiki/Rikolf_the_Elder
Rikolf,Male,Man,https://lotro-wiki.com/wiki/Rikolf
Rilbert,Male,Race of Man,https://lotro-wiki.com/wiki/Rilbert
Rildan,Male,Elf,https://lotro-wiki.com/wiki/Rildan
Rilfair,Male,Elf,https://lotro-wiki.com/wiki/Rilfair
Rilhathel,Male,Elf,https://lotro-wiki.com/wiki/Rilhathel
Rilloth,Female,Elf,https://lotro-wiki.com/wiki/Rilloth
Rimdal,Male,Elf,https://lotro-wiki.com/wiki/Rimdal
Rimdariel,Female,Elf,https://lotro-wiki.com/wiki/Rimdariel
Rimkettil,Male,Man,https://lotro-wiki.com/wiki/Rimkettil
Rinfindiel,Female,Elf,https://lotro-wiki.com/wiki/Rinfindiel
Ringhul,Male,Elf,https://lotro-wiki.com/wiki/Ringhul
Ringlor,Female,Man,https://lotro-wiki.com/wiki/Ringlor
Rink Stronghammer,Male,Dwarf,https://lotro-wiki.com/wiki/Rink_Stronghammer
Rink,Male,Dwarf,https://lotro-wiki.com/wiki/Rink
Rinneldor,Male,Elf,https://lotro-wiki.com/wiki/Rinneldor
Rinwald,Male,Race of Man,https://lotro-wiki.com/wiki/Rinwald
Ristagír,Male,Man,https://lotro-wiki.com/wiki/Ristag%C3%ADr
Rivendell Sentinel,Male,Elf,https://lotro-wiki.com/wiki/Rivendell_Sentinel
Roamingstar,Female,River-maid,https://lotro-wiki.com/wiki/Roamingstar%2C_Maiden_of_Gilrain
Roamingstar,Female,River-maid,https://lotro-wiki.com/wiki/Roamingstar
Rob Greenfield,Male,Man,https://lotro-wiki.com/wiki/Rob_Greenfield
Rob Hemming,Male,Hobbit,https://lotro-wiki.com/wiki/Rob_Hemming
Rob Woodsway,Male,Man,https://lotro-wiki.com/wiki/Rob_Woodsway
Robbo Gristback,Male,Hobbit,https://lotro-wiki.com/wiki/Robbo_Gristback
Robert Greenverge,Male,Man,https://lotro-wiki.com/wiki/Robert_Greenverge
Robin Dunkley,Male,Man,https://lotro-wiki.com/wiki/Robin_Dunkley
Robin Noakes,Male,Men,https://lotro-wiki.com/wiki/Robin_Noakes
Robin Oldleaf,Male,Man,https://lotro-wiki.com/wiki/Robin_Oldleaf
Rochdúr,Male,Elf,https://lotro-wiki.com/wiki/Rochd%C3%BAr
Rocheledh,Male,Elf,https://lotro-wiki.com/wiki/Rocheledh
Rocherves,Female,Elf,https://lotro-wiki.com/wiki/Rocherves
Rochwen,Female,Elf,https://lotro-wiki.com/wiki/Rochwen
Rock,Male,Men,https://lotro-wiki.com/wiki/Rock
Rodaglar,Male,Man,https://lotro-wiki.com/wiki/Rodaglar
Rodakhan,Male,Men,https://lotro-wiki.com/wiki/Rodakhan
Rodelleth,Female,Elf,https://lotro-wiki.com/wiki/Rodelleth
Roderick Carver,Male,Man,https://lotro-wiki.com/wiki/Roderick_Carver
Roderick Neeker-friend,Male,Man,https://lotro-wiki.com/wiki/Roderick_Neeker-friend
Rodgam,Male,Elf,https://lotro-wiki.com/wiki/Rodgam
Rodlam,Male,Man,https://lotro-wiki.com/wiki/Rodlam
Rodric,Male,Man,https://lotro-wiki.com/wiki/Rodric
Rodwen,Female,Race of Man,https://lotro-wiki.com/wiki/Rodwen
Roger Hawkling,Male,Man,https://lotro-wiki.com/wiki/Roger_Hawkling
Roger Hazeltwig,Male,Race of Man,https://lotro-wiki.com/wiki/Roger_Hazeltwig
Roherdir,Male,Elf,https://lotro-wiki.com/wiki/Roherdir
Roheryn,Unknown,Horse,https://lotro-wiki.com/wiki/Roheryn
Rohiril,Female,Elf,https://lotro-wiki.com/wiki/Rohiril
Roland Ambermoon,Male,Hobbit,https://lotro-wiki.com/wiki/Roland_Ambermoon
Roland Drury,Male,Man,https://lotro-wiki.com/wiki/Roland_Drury
Rolf Bracegirdle,Male,Hobbit,https://lotro-wiki.com/wiki/Rolf_Bracegirdle
Rollo Boffin,Male,Hobbit,https://lotro-wiki.com/wiki/Rollo_Boffin
Rollo Bunce,Male,Hobbit,https://lotro-wiki.com/wiki/Rollo_Bunce
Rollo Hamson,Male,Hobbit,https://lotro-wiki.com/wiki/Rollo_Hamson
Rollo Hemming,Male,Hobbit,https://lotro-wiki.com/wiki/Rollo_Hemming
Rollo Maggot,Male,Hobbit,https://lotro-wiki.com/wiki/Rollo_Maggot
Rollo Newbuck,Male,Hobbit,https://lotro-wiki.com/wiki/Rollo_Newbuck
Rombrennil,Male,Elf,https://lotro-wiki.com/wiki/Rombrennil
Romloth,Female,Elf,https://lotro-wiki.com/wiki/Romloth
Rona Turner,Female,Man,https://lotro-wiki.com/wiki/Rona_Turner
Ronald Dwale,Male,Hobbit,https://lotro-wiki.com/wiki/Ronald_Dwale
Ronald Evergreen,Male,Men,https://lotro-wiki.com/wiki/Ronald_Evergreen
Rona,Female,Man,https://lotro-wiki.com/wiki/Rona
Rongal,Male,Elf,https://lotro-wiki.com/wiki/Rongal
Ronhel,Female,Elf,https://lotro-wiki.com/wiki/Ronhel
Roniel,Female,Man,https://lotro-wiki.com/wiki/Roniel
Rooster,Male,Men,https://lotro-wiki.com/wiki/Rooster
Rorimac Bolger,Male,Hobbit,https://lotro-wiki.com/wiki/Rorimac_Bolger
Rori,Male,Dwarf,https://lotro-wiki.com/wiki/Rori
Rory Primstone,Male,Hobbit,https://lotro-wiki.com/wiki/Rory_Primstone
Rosa Brockhouse,Female,Hobbit,https://lotro-wiki.com/wiki/Rosa_Brockhouse
Rosa Hornblower,Female,Hobbit,https://lotro-wiki.com/wiki/Rosa_Hornblower
Rosalind Brandybuck,Female,Hobbit,https://lotro-wiki.com/wiki/Rosalind_Brandybuck
Rosalinda North-took,Female,Hobbit,https://lotro-wiki.com/wiki/Rosalinda_North-took
Rosalyn Smallburrow,Female,Hobbit,https://lotro-wiki.com/wiki/Rosalyn_Smallburrow
Roscoe Standish,Male,Man,https://lotro-wiki.com/wiki/Roscoe_Standish
Rose Thornley,Female,Man,https://lotro-wiki.com/wiki/Rose_Thornley
Rosebud Bolger,Female,Hobbit,https://lotro-wiki.com/wiki/Rosebud_Bolger
Rosemary Oatfield,Female,Man,https://lotro-wiki.com/wiki/Rosemary_Oatfield
Rosentyl Flutch,Female,Hobbit,https://lotro-wiki.com/wiki/Rosentyl_Flutch
Rosfin,Female,Man,https://lotro-wiki.com/wiki/Rosfin
Rosie Cotton,Female,Hobbit,https://lotro-wiki.com/wiki/Rosie_Cotton
Rossaran,Male,Man,https://lotro-wiki.com/wiki/Rossaran
Rosselloth,Female,Man,https://lotro-wiki.com/wiki/Rosselloth
Rostellen,Female,Elf,https://lotro-wiki.com/wiki/Rostellen
Rostoriel,Female,Elf,https://lotro-wiki.com/wiki/Rostoriel
Rothavron,Male,Man,https://lotro-wiki.com/wiki/Rothavron
Rothgar,Male,Dwarf,https://lotro-wiki.com/wiki/Rothgar
Rothulf,Male,Race of Man,https://lotro-wiki.com/wiki/Rothulf
Rovalang,male,Man,https://lotro-wiki.com/wiki/Rovalang
Rowan Raspberry,Female,Man,https://lotro-wiki.com/wiki/Rowan_Raspberry
Rowena Parker,Female,Man,https://lotro-wiki.com/wiki/Rowena_Parker
Rozi,Male,Race of Man,https://lotro-wiki.com/wiki/Rozi
Ruby Bolger,Female,Hobbit,https://lotro-wiki.com/wiki/Ruby_Bolger
Ruby Hollowbanks,Female,Hobbit,https://lotro-wiki.com/wiki/Ruby_Hollowbanks
Ruby Primstone,Female,Hobbit,https://lotro-wiki.com/wiki/Ruby_Primstone
Rudbessain,Female,Man,https://lotro-wiki.com/wiki/Rudbessain
Rudhrod,Male,Man,https://lotro-wiki.com/wiki/Rudhrod
Rudhwen,Male,Elf,https://lotro-wiki.com/wiki/Rudhwen
Ruffian,Male,Man,https://lotro-wiki.com/wiki/Ruffian
Ruhír,Male,Man,https://lotro-wiki.com/wiki/Ruh%C3%ADr
Ruidhriel,Female,Elf,https://lotro-wiki.com/wiki/Ruidhriel
Ruimbas,Female,Elf,https://lotro-wiki.com/wiki/Ruimbas
Ruinestel,Male,Race of Men,https://lotro-wiki.com/wiki/Ruinestel
Rulum,Male,Uruk,https://lotro-wiki.com/wiki/Rulum
Rúmil,Male,Elf,https://lotro-wiki.com/wiki/Rumil
Rumourmonger,Male,Race of Man,https://lotro-wiki.com/wiki/Rumourmonger
Runald's Waggon,Male,Men,https://lotro-wiki.com/wiki/Runald%27s_Waggon
Runald,Male,Race of Man,https://lotro-wiki.com/wiki/Runald
Rundo Delver,Male,Hobbit,https://lotro-wiki.com/wiki/Rundo_Delver
Rune-keeper Traceries,Male,Men,https://lotro-wiki.com/wiki/Rune-keeper_Traceries
Rune-keeper Trader,Male,Men,https://lotro-wiki.com/wiki/Rune-keeper_Trader
NPC Rune-keeper Trainer,Male,Men,https://lotro-wiki.com/wiki/Rune-keeper_Trainer
NPC Rune-keeper Trainer,Male,Men,https://lotro-wiki.com/wiki/Rune-keeper_Trainer
Runerik Knotbeard,Male,Beorning,https://lotro-wiki.com/wiki/Runerik_Knotbeard
Rungar,Male,Race of Man,https://lotro-wiki.com/wiki/Rungar
Rungat,Male,Race of Man,https://lotro-wiki.com/wiki/Rungat
Rupe Tenstone,Male,Dwarf,https://lotro-wiki.com/wiki/Rupe_Tenstone
Rupert Canby,Male,Man,https://lotro-wiki.com/wiki/Rupert_Canby
Rurik Fennel,Male,Man,https://lotro-wiki.com/wiki/Rurik_Fennel
Rusgwen,Female,Man,https://lotro-wiki.com/wiki/Rusgwen
Rushgore Bantam,Male,Critters,https://lotro-wiki.com/wiki/Rushgore_Bantam
Ruthlas,Male,Elf,https://lotro-wiki.com/wiki/Ruthlas
Ruthless Tom,Male,Half-orc,https://lotro-wiki.com/wiki/Ruthless_Tom
Rymenhild,Female,Race of Man,https://lotro-wiki.com/wiki/Rymenhild
Rádek,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%A1dek
Ránmald,Female,Man,https://lotro-wiki.com/wiki/R%C3%A1nmald
Ránnvig,Female,Man,https://lotro-wiki.com/wiki/R%C3%A1nnvig
Ránulur,Male,Warg,https://lotro-wiki.com/wiki/R%C3%A1nulur
Ráthgeir,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%A1thgeir
Ráthorm,Female,Elf,https://lotro-wiki.com/wiki/R%C3%A1thorm
Ráthulf,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%A1thulf
Ráthwald,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%A1thwald
Réadlac,Male,Man,https://lotro-wiki.com/wiki/R%C3%A9adlac
Rékar,Male,Man,https://lotro-wiki.com/wiki/R%C3%A9kar
Rékkur,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%A9kkur
Ríaneth,Female,Man,https://lotro-wiki.com/wiki/R%C3%ADaneth
Ríki,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%ADki
Ríkmar,Male,Man,https://lotro-wiki.com/wiki/R%C3%ADkmar
Ríndir,Male,Man,https://lotro-wiki.com/wiki/R%C3%ADndir
Ríneth,Female,Man,https://lotro-wiki.com/wiki/R%C3%ADneth
Ríon,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%ADon
Rísta,Female,Man,https://lotro-wiki.com/wiki/R%C3%ADsta
Rísti Graver,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%ADsti_Graver
Róarr,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%B3arr
Rói,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%B3i
Rókur,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%B3kur
Rósar,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%B3sar
Rótha,Male,Race of Men,https://lotro-wiki.com/wiki/R%C3%B3tha
Rúdhan,Male,Man,https://lotro-wiki.com/wiki/R%C3%BAdhan
Rúdin,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%BAdin
Rúmil,Male,Elf,https://lotro-wiki.com/wiki/R%C3%BAmil
Rúnar,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%BAnar
Rúni,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%BAni
Rúnvarth,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%BAnvarth
Rútur,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%BAtur
Rúzat,Male,Dwarf,https://lotro-wiki.com/wiki/R%C3%BAzat
Rûkhor the Pale Herald,Male,Men,https://lotro-wiki.com/wiki/R%C3%BBkhor_the_Pale_Herald
Rûsu,Female,Man,https://lotro-wiki.com/wiki/R%C3%BBsu
Sabert,Male,Race of Man,https://lotro-wiki.com/wiki/Sabert
Saburg,Female,Man,https://lotro-wiki.com/wiki/Saburg
Sadorwen,Female,Elf,https://lotro-wiki.com/wiki/Sadorwen
Sador,Male,Man,https://lotro-wiki.com/wiki/Sador
Sadreda,Male,Man,https://lotro-wiki.com/wiki/Sadreda
Sadrien,Female,Race of Man,https://lotro-wiki.com/wiki/Sadrien
Saelnor,Male,Man,https://lotro-wiki.com/wiki/Saelnor
Saeloril,Female,Man,https://lotro-wiki.com/wiki/Saeloril
Saelthaliel,Female,Elf,https://lotro-wiki.com/wiki/Saelthaliel
Saeradan,Male,Man,https://lotro-wiki.com/wiki/Saeradan
Saerthuithel,Female,Elf,https://lotro-wiki.com/wiki/Saerthuithel
Saervereth,Female,Elf,https://lotro-wiki.com/wiki/Saervereth
Saethoniel,Male,Spider,https://lotro-wiki.com/wiki/Saethoniel
Saffron Proudfoot,Female,Hobbit,https://lotro-wiki.com/wiki/Saffron_Proudfoot
Sage Hayseed,Female,Man,https://lotro-wiki.com/wiki/Sage_Hayseed
Sager,Male,Race of Man,https://lotro-wiki.com/wiki/Sager
Sagrúrz,Male,Uruk,https://lotro-wiki.com/wiki/Sagr%C3%BArz
Sahard,Male,Race of Man,https://lotro-wiki.com/wiki/Sahard
Saija,Female,Man,https://lotro-wiki.com/wiki/Saija
Sakalbâr,Male,Man,https://lotro-wiki.com/wiki/Sakalb%C3%A2r
Sal Haywood,Female,Man,https://lotro-wiki.com/wiki/Sal_Haywood
Salabdir,Male,Elf,https://lotro-wiki.com/wiki/Salabdir
Salabdúr,Male,Elf,https://lotro-wiki.com/wiki/Salabd%C3%BAr
Salavahti,Female,Man,https://lotro-wiki.com/wiki/Salavahti
Salga Greengrass,Female,Hobbit,https://lotro-wiki.com/wiki/Salga_Greengrass
Sally Blackwort,Female,Man,https://lotro-wiki.com/wiki/Sally_Blackwort
Sally Marshfell,Female,Man,https://lotro-wiki.com/wiki/Sally_Marshfell
Sally Threshing,Female,Man,https://lotro-wiki.com/wiki/Sally_Threshing
Sam Pickwell,Male,Man,https://lotro-wiki.com/wiki/Sam_Pickwell
Sam Spottiswood,Male,Man,https://lotro-wiki.com/wiki/Sam_Spottiswood
Sam Thistlebur,Male,Man,https://lotro-wiki.com/wiki/Sam_Thistlebur
Samfast Longburrow,Male,Hobbit,https://lotro-wiki.com/wiki/Samfast_Longburrow
Samling,Male,Dwarf,https://lotro-wiki.com/wiki/Samling
Sampo,Male,Man,https://lotro-wiki.com/wiki/Sampo
Samppa,Male,Man,https://lotro-wiki.com/wiki/Samppa
Samwise Gamgee,Male,Hobbit,https://lotro-wiki.com/wiki/Samwise_Gamgee
Samwise the Strong,Male,Illusion,https://lotro-wiki.com/wiki/Samwise_the_Strong
Samwise Gamgee,Male,Hobbit,https://lotro-wiki.com/wiki/Samwise
Samwise Gamgee,Male,Hobbit,https://lotro-wiki.com/wiki/Sam
Sana,Female,Man,https://lotro-wiki.com/wiki/Sana
Sandar,Male,Men,https://lotro-wiki.com/wiki/Sandar
Sandy Footprints,Male,Men,https://lotro-wiki.com/wiki/Sandy_Footprints
Sanelma,Female,Man,https://lotro-wiki.com/wiki/Sanelma
Santach,Female,Man,https://lotro-wiki.com/wiki/Santach
Santhiriel,Female,Elf,https://lotro-wiki.com/wiki/Santhiriel
Santhiril,Female,Elf,https://lotro-wiki.com/wiki/Santhiril
Santhirwen,Female,Elf,https://lotro-wiki.com/wiki/Santhirwen
Santmereth,Female,Elf,https://lotro-wiki.com/wiki/Santmereth
Santtu,Male,Men,https://lotro-wiki.com/wiki/Santtu
Santtu,Male,Men,https://lotro-wiki.com/wiki/Santtu
Sapphira Bolger,Female,Hobbit,https://lotro-wiki.com/wiki/Sapphira_Bolger
Sara Oakheart,Female,Man,https://lotro-wiki.com/wiki/Sara_Oakheart
Sarabeth Gardner,Female,Hobbit,https://lotro-wiki.com/wiki/Sarabeth_Gardner
Saradoc Brandybuck,Male,Hobbit,https://lotro-wiki.com/wiki/Saradoc_Brandybuck
Sardan,Male,Man,https://lotro-wiki.com/wiki/Sardan
Sargam,Male,Race of Men,https://lotro-wiki.com/wiki/Sargam
Sarnhad,Male,Men,https://lotro-wiki.com/wiki/Sarnhad
Sarnion,Male,Man,https://lotro-wiki.com/wiki/Sarnion
Sarnir,Male,Man,https://lotro-wiki.com/wiki/Sarnir
Saruman,Male,Maia,https://lotro-wiki.com/wiki/Saruman
Saruman the White,Male,Men,https://lotro-wiki.com/wiki/Saruman_the_White
Sarumango,Male,Men,https://lotro-wiki.com/wiki/Sarumango
Saruman,Male,Maia,https://lotro-wiki.com/wiki/Saruman
Sauron,Male,Maia,https://lotro-wiki.com/wiki/Sauron
Sawlo Puddifoot,Male,Hobbit,https://lotro-wiki.com/wiki/Sawlo_Puddifoot
Saxburg,Female,Man,https://lotro-wiki.com/wiki/Saxburg
Saxólf,Male,Dwarf,https://lotro-wiki.com/wiki/Sax%C3%B3lf
Scared Hobbit,Male,Men,https://lotro-wiki.com/wiki/Scared_Hobbit
Scared Hobbit,Male,Men,https://lotro-wiki.com/wiki/Scared_Hobbit
Scared Villager,Male,Men,https://lotro-wiki.com/wiki/Scared_Villager
Scarred Vision,Male,Men,https://lotro-wiki.com/wiki/Scarred_Vision
Scarycrow,Male,Men,https://lotro-wiki.com/wiki/Scarycrow
Scenario,Male,Men,https://lotro-wiki.com/wiki/Scenario
Scholar Bookshelf,Male,Men,https://lotro-wiki.com/wiki/Scholar_Bookshelf
Scholar Goods,Male,Men,https://lotro-wiki.com/wiki/Scholar_Goods
Scout-master Ausma,Male,Men,https://lotro-wiki.com/wiki/Scout-master_Ausma
Scout,Male,Men,https://lotro-wiki.com/wiki/Scout
Scout,Male,Men,https://lotro-wiki.com/wiki/Scout
Scristan,Male,Man,https://lotro-wiki.com/wiki/Scristan
Scurfa,Male,Man,https://lotro-wiki.com/wiki/Scurfa
Scurwig,Male,Race of Man,https://lotro-wiki.com/wiki/Scurwig
Scylfig Boy,Male,Men,https://lotro-wiki.com/wiki/Scylfig_Boy
Scylfig Girl,Male,Men,https://lotro-wiki.com/wiki/Scylfig_Girl
Scylfig Townsperson,Male,Men,https://lotro-wiki.com/wiki/Scylfig_Townsperson
Scylfig Townsperson,Male,Men,https://lotro-wiki.com/wiki/Scylfig_Townsperson
Sebbi,Male,Dwarf,https://lotro-wiki.com/wiki/Sebbi
Second Shirriff Bodo Bunce,Male,Hobbit,https://lotro-wiki.com/wiki/Second_Shirriff_Bodo_Bunce
Second-watcher Heathstraw,Male,Man,https://lotro-wiki.com/wiki/Second-watcher_Heathstraw
Segar,Male,Dwarf,https://lotro-wiki.com/wiki/Segar
Segwine,Male,Race of Man,https://lotro-wiki.com/wiki/Segwine
Seirian,Female,Man,https://lotro-wiki.com/wiki/Seirian
Selarfrin,Female,Man,https://lotro-wiki.com/wiki/Selarfrin
Seleflad,Female,Rohirrim,https://lotro-wiki.com/wiki/Seleflad
Selethryth,Female,Man,https://lotro-wiki.com/wiki/Selethryth
Self-satisfied Cat,Male,Beast,https://lotro-wiki.com/wiki/Self-satisfied_Cat
Selnoth,Male,Race of Man,https://lotro-wiki.com/wiki/Selnoth
Selur,Male,Dwarf,https://lotro-wiki.com/wiki/Selur
Sendiel,Female,Elf,https://lotro-wiki.com/wiki/Sendiel
Sensitive Bird,Male,Men,https://lotro-wiki.com/wiki/Sensitive_Bird
Seoca,Male,Race of Man,https://lotro-wiki.com/wiki/Seoca
Seren Saddler,Female,Men,https://lotro-wiki.com/wiki/Seren_Saddler
Seren,Female,Man,https://lotro-wiki.com/wiki/Seren
Sergeant Guthferth,Male,Man,https://lotro-wiki.com/wiki/Sergeant_Guthferth
Sergeant Hubyrt,Male,Race of Man,https://lotro-wiki.com/wiki/Sergeant_Hubyrt
Sergeant Redroot,Male,Man,https://lotro-wiki.com/wiki/Sergeant_Redroot
Sergeant Tidlac,Male,Race of Man,https://lotro-wiki.com/wiki/Sergeant_Tidlac
Sergeant Tom,Male,Man,https://lotro-wiki.com/wiki/Sergeant_Tom
Sergeant-at-Arms Glorellin,Male,Elf,https://lotro-wiki.com/wiki/Sergeant-at-Arms_Glorellin
Sergeant-at-Arms Igul,Male,Dwarf,https://lotro-wiki.com/wiki/Sergeant-at-Arms_Igul
Sergeant-at-Arms Irminric,Male,Man,https://lotro-wiki.com/wiki/Sergeant-at-Arms_Irminric
Sergeant-at-Arms Saxburg,Female,Race of Man,https://lotro-wiki.com/wiki/Sergeant-at-Arms_Saxburg
Serlo Brockhouse,Male,Hobbit,https://lotro-wiki.com/wiki/Serlo_Brockhouse
Servant of the Flame,Male,Men,https://lotro-wiki.com/wiki/Servant_of_the_Flame
Servant of the Stonemaiden,Male,Men,https://lotro-wiki.com/wiki/Servant_of_the_Stonemaiden
Setényil,Male,Dwarf,https://lotro-wiki.com/wiki/Set%C3%A9nyil
Severin Wheeler,Male,Man,https://lotro-wiki.com/wiki/Severin_Wheeler
Seward Pearse,Male,Man,https://lotro-wiki.com/wiki/Seward_Pearse
Seward Proudfoot,Male,Hobbit,https://lotro-wiki.com/wiki/Seward_Proudfoot
Shackled Refugee,Male,Man,https://lotro-wiki.com/wiki/Shackled_Refugee
Shade,Male,Men,https://lotro-wiki.com/wiki/Shade
Shade of Isildur,Male,Shade,https://lotro-wiki.com/wiki/Shade_of_Isildur
Shade of Rioc,Male,Men,https://lotro-wiki.com/wiki/Shade_of_Rioc
Shade,Male,Men,https://lotro-wiki.com/wiki/Shade
Shadow,Male,Men,https://lotro-wiki.com/wiki/Shadow
